fecha_info,codigo_entidad,nombre_entidad,sector,tipo_persona,tipo_segmento,deudores_total,deudores_irregulares,pct_irregular_cantidad,credito_total_miles_pesos,credito_irregular_miles_pesos,pct_irregular_monto,registros_situacion_1,registros_situacion_2,registros_situacion_3,registros_situacion_4,registros_situacion_5,registros_situacion_11
202604,55296,SANTANDER CONSUMER SA,No Financiero,persona_fisica,Familias,271317,140371,51.74,214424428.0,119748577.0,55.85,130946,23642,29720,40986,46023,0
202604,72126,CREDISOL S.A.,No Financiero,persona_fisica,Familias,6081,3612,59.40,876225.0,485218.0,55.38,2469,835,411,486,1880,0
202604,55136,Vento Capital S.A.,No Financiero,persona_fisica,Familias,8307,5073,61.07,8011353.0,4432352.0,55.33,3234,410,714,1552,2397,0
202604,55574,"Cooperativa de Vivienda, Crédito y Consumo Finadi Limitada",No Financiero,persona_fisica,Familias,36036,21258,58.99,10754258.0,5915161.0,55.00,14778,1639,2713,6150,10756,0
202604,65203,CRÉDITO REGIONAL COMPAÑÍA FINANCIERA S.A.U.,No Financiero,persona_fisica,Familias,13559,10691,78.85,6843266.0,3746127.0,54.74,2868,432,816,1379,8064,0
202604,55142,Emprendimiento La Luisina SRL,No Financiero,persona_fisica,Familias,46877,29661,63.27,25503767.0,13905057.0,54.52,17216,3129,3905,5553,17074,0
202604,55287,COBRO FACIL SRL,No Financiero,persona_fisica,Familias,1450,883,60.90,427116.0,229135.0,53.65,567,177,133,154,419,0
202604,55330,CREDILOW S.A.,No Financiero,persona_fisica,Familias,7026,3528,50.21,4200980.0,2231964.0,53.13,3498,545,651,1021,1311,0
202604,00384,UALA BANK S.A.U.,Financiero,persona_fisica,Familias,290936,94422,32.45,313945140.0,163635387.0,52.12,196514,14273,21056,56559,2534,0
202604,55507,FINANZAS DIGITALES SAS,No Financiero,persona_fisica,Familias,283105,146086,51.60,19389249.0,10065124.0,51.91,137019,42556,78038,25238,254,0
202604,55028,Favanet S.A.,No Financiero,persona_fisica,Familias,35576,17677,49.69,34260406.0,17272616.0,50.42,17899,2292,2091,4555,8739,0
202604,55294,CREDITECH SA,No Financiero,persona_fisica,Familias,80859,36592,45.25,137743909.0,68000270.0,49.37,44267,6258,6760,12114,11460,0
